Enhancers	msk_64	msk_65	msk_66	msk_67	msk_68	msk_69	msk_70	msk_71	msk_72	msk_73	msk_74	msk_75	msk_76	msk_77	msk_78	msk_79
0	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649	0.6799661457259649
1	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732	1.009017780491732
2	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444	0.9836074295002444
3	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634	0.6535059395875634
4	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114	0.9868927374334114
5	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354	0.6602188171629354
6	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137	1.0100359893809137
7	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616	0.9964898710421616
8	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503	0.6562627244338503
9	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821	0.9851000323881821
