Enhancers	msk_96	msk_97	msk_98	msk_99	msk_100	msk_101	msk_102	msk_103	msk_104	msk_105	msk_106	msk_107	msk_108	msk_109	msk_110	msk_111
0	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821	0.6799638175640821
1	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529	1.0169891402077529
2	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099	0.9845216151635099
3	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873	0.6535102173797873
4	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034	0.9834169038249034
5	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884	0.6588008213063884
6	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815	1.0122058744483815
7	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416	0.9841201403084416
8	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321	0.6604536963134321
9	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205	0.984007097966205
10	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383	1.0165177051210383
11	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944	1.0104767297374944
12	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089	0.6588006608158089
13	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766	0.34002291890774766
14	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034	0.6583422376818034
15	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436	1.016389138429436
16	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191	0.6779329447884191
17	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556	1.0078143862393556
18	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051	0.9847303978540051
19	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593	0.9829858011384593
20	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193	0.9881760637461193
21	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474	0.33036451241384474
22	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212	0.3400144485656212
23	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768	0.3267888727141768
24	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052	0.3338229617740052
25	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102
26	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041	1.0069066389869041
27	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751	1.011900617457751
28	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647	0.6636335682271647
29	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125	1.0174215122834125
